time,energy
48.0,-1252.5365161214777
48.2,-1252.4078601936776
48.4,-1252.4703492262233
48.6,-1252.3557218462909
48.800000000000004,-1252.2132449509359
49.0,-1252.5770017276907
49.2,-1252.5684191592925
49.4,-1252.271824382558
49.6,-1252.3429216452053
49.800000000000004,-1252.4067767491504
50.0,-1252.3980777673646
50.2,-1252.526323767087
50.4,-1252.4677070605956
50.6,-1252.1633047776513
50.800000000000004,-1252.3530387365956
51.0,-1252.615859516988
51.2,-1252.3608261121199
51.4,-1252.365254197988
51.6,-1252.3755556226079
51.800000000000004,-1252.2260180170074
52.0,-1252.4996746031998
52.2,-1252.5789849003281
52.4,-1252.242630879006
52.6,-1252.233113362583
52.800000000000004,-1252.4645437478707
53.0,-1252.4094454466929
53.2,-1252.4174281872972
53.4,-1252.4494785700601
53.6,-1252.167025869777
53.800000000000004,-1252.3137233286734
54.0,-1252.6125958411667
54.2,-1252.3856221646008
54.4,-1252.2676551937143
54.6,-1252.352790921797
54.800000000000004,-1252.3384449625328
55.0,-1252.426417341273
55.2,-1252.5461289031819
55.4,-1252.3017953545925
55.6,-1252.163153772974
55.800000000000004,-1252.4988948886792
56.0,-1252.50144434726
56.2,-1252.3530067268894
56.4,-1252.412668479296
56.6,-1252.2747250130446
56.800000000000004,-1252.325663897671
57.0,-1252.5823449001794
57.2,-1252.486460872461
57.4,-1252.2190545451913
57.6,-1252.3317050113494
57.800000000000004,-1252.5077377609662
58.0,-1252.397874444076
58.2,-1252.503798089986
58.4,-1252.404229304084
58.6,-1252.1624156025912
58.800000000000004,-1252.5069200302776
59.0,-1252.5999826841346
59.2,-1252.3307397996489
59.4,-1252.3538422699964
59.6,-1252.391932863607
59.800000000000004,-1252.362952212388
60.0,-1252.52271270169
60.2,-1252.5537047819944
60.4,-1252.2083929127346
60.6,-1252.3006305247438
60.800000000000004,-1252.5973015595437
61.0,-1252.3938239028043
61.2,-1252.4194187643775
61.4,-1252.4277053359663
61.6,-1252.2146541816244
61.800000000000004,-1252.4537933204892
62.0,-1252.6056264849665
62.2,-1252.338103079654
62.4,-1252.2546116585568
62.6,-1252.4315342502755
62.800000000000004,-1252.4063958574623
63.0,-1252.4164713047035
63.2,-1252.5162398194905
63.4,-1252.2332324416702
63.6,-1252.2574383929893
63.800000000000004,-1252.5722474337076
64.0,-1252.4271916457842
64.2,-1252.3105529041864
64.4,-1252.3687601100532
64.6,-1252.3237755099428
64.8,-1252.3675699486491
65.0,-1252.5339337677171
65.2,-1252.388550729763
65.4,-1252.1662466943617
65.6,-1252.4291962934674
65.8,-1252.4844399321864
66.0,-1252.3305380200936
66.2,-1252.4388306388719
66.4,-1252.313987432398
66.6,-1252.2537116824374
66.8,-1252.508426010304
67.0,-1252.5016347669573
67.2,-1252.2517162266572
67.4,-1252.3166170575787
67.6,-1252.4720395765848
67.8,-1252.336290761789
68.0,-1252.4665523983822
68.2,-1252.4638372128554
68.4,-1252.164919463597
68.60000000000001,-1252.4284861499684
68.8,-1252.5641322441807
69.0,-1252.323323863038
69.2,-1252.3767424159328
69.4,-1252.4130078564592
69.60000000000001,-1252.323145268385
69.8,-1252.4534488745294
70.0,-1252.5561849749445
70.2,-1252.2725520934462
70.4,-1252.2931864800667
70.60000000000001,-1252.5649135958608
70.8,-1252.3756542036767
71.0,-1252.4032574024964
71.2,-1252.4893631614373
71.4,-1252.2598783395647
71.60000000000001,-1252.4072591644845
71.8,-1252.5732317955124
72.0,-1252.3762487997856
72.2,-1252.3023206690414
72.4,-1252.4539448000273
72.60000000000001,-1252.420921449114
72.8,-1252.3769135258888
73.0,-1252.5247659909244
73.2,-1252.337895943543
73.4,-1252.2717430236455
73.60000000000001,-1252.5474004317684
73.8,-1252.4393342581302
74.0,-1252.311411050046
74.2,-1252.4247934074344
74.4,-1252.3882275259562
74.60000000000001,-1252.3415576156901
74.8,-1252.4950990406305
75.0,-1252.4339991075356
75.2,-1252.218308222321
75.4,-1252.4356730802585
75.60000000000001,-1252.4948920544903
